id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
d2688976-6264-453d-9b5f-c09e83518078,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,10,2.0512505,0.26908112,2.0868623,0.24760765,5
3550f2b8-ffd4-4972-b9b0-abe7cc63c988,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,10,1.902305,0.30140677,2.0947964,0.23444976,6
23522bbf-54d9-456c-b91d-ba0cf7c3b899,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,10,1.8724358,0.29242742,2.1292164,0.25717703,7
df95c9d8-dd25-4060-8aae-efe3de91b177,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,10,1.94784,0.27865908,2.142354,0.23803827,8
c8a25f62-ce68-4ef9-bb14-0e947b7945c4,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,10,2.0044577,0.27716252,2.203956,0.2200957,9
74ec3a49-fe11-48f9-a8ac-132b23a9e5aa,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,10,2.671924,0.17599522,2.7750332,0.2200957,10
67423b9c-3f1a-43f6-8a72-57f6b00c466a,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,11,1.9183779,0.27566597,1.9575696,0.2930622,1
dc877860-6838-4c33-9381-7ecded1d38f7,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,11,1.9020898,0.29661778,2.0022783,0.2715311,2
e893809b-b0aa-4217-acce-1e36d4c1ca62,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,11,2.0342727,0.27536666,2.0414965,0.23086125,3
56699385-a19c-45ed-ada3-331322752852,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,11,1.9747375,0.26459143,2.052365,0.24880382,4
6243f0d3-6904-4131-8dba-7d03e93f07f8,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,11,1.9576826,0.2687818,2.0981638,0.27870813,5
78d7e5b0-abc8-43ab-b08f-fe9e2e6f54b2,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,11,1.8744733,0.29841363,2.0996103,0.28229666,6
6c8ae9fc-8e44-4b2a-b548-5e46449fcde4,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,11,1.9555631,0.28015563,2.1774476,0.20334928,7
7febf0b1-7eca-426b-99f8-77771251142f,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,11,1.8865236,0.29931158,2.1982875,0.25239235,8
a1f34c61-ce66-4ec1-9c37-3af191350b47,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,11,2.0210028,0.27297217,2.3752768,0.19976076,9
5ace94a8-e9c8-4b8d-a1dc-5cef2e169970,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,11,2.5050757,0.22508231,2.827294,0.22607656,10
b3bc951b-6e64-42c0-83de-8b4ab91a715e,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,12,1.9171741,0.27746183,1.9498247,0.30382776,1
7930bcf0-e69a-46db-8a72-db7a5d5ede12,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,12,1.9037218,0.28883567,1.9788481,0.27751195,2
05b02594-ddbf-4e08-8d62-edee435da1db,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,12,1.9435471,0.2816522,2.0450897,0.24282296,3
f23434cc-d816-4da3-b367-9b832b8365ec,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,12,1.9571403,0.27297217,2.0455358,0.27751195,4
d3ac1792-7a5f-4d56-ad7f-d51de80be2d0,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,12,1.9666793,0.27506736,2.0460327,0.23803827,5
e72243b1-de28-49e9-8c79-a4df526ce0a8,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,12,1.8702155,0.29781502,2.0687826,0.25598085,6
ebbefc37-ea87-422b-ad51-21654336936e,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,12,1.885615,0.30499852,2.0736666,0.23444976,7
8d5d4afa-0761-43dc-9edb-e473fd51710c,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,12,2.0210812,0.27297217,2.0828314,0.22607656,8
d7da5abd-8910-460b-b8cd-255e69f3d72c,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,12,2.0198545,0.27177492,2.1393087,0.20215312,9
0a5a38a5-1355-431f-98c3-2b4ee387d1af,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,12,2.3983526,0.21281053,2.4126925,0.21770334,10
d9be59ec-49ce-4fbc-b3d3-4e8bde4e49dc,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,13,1.9171948,0.27776116,1.9492692,0.30741626,1
829c0d4c-e7c2-4ad4-a937-dc07a0176e2e,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,13,1.8987144,0.28135288,1.9554296,0.27870813,2
9d4e3b8f-a73c-43cc-adb6-3f5db4aa845c,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,13,1.9624436,0.27955702,1.9997214,0.23803827,3
00a0bf99-d885-4ceb-a168-83caa28ea265,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,13,2.0283084,0.2792577,2.0425658,0.23684211,4
c90b6d20-62bc-45a8-b69c-bd9247201507,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,13,1.9479733,0.27177492,2.0552797,0.2416268,5
2111e9e3-4fec-4756-b864-46918cf5a9b0,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,13,1.9558421,0.27416942,2.0591831,0.26076555,6
44367ce2-88a5-4c35-9bdb-3e82b9da0050,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,13,2.014705,0.27446872,2.0936418,0.23086125,7
11651cb9-7778-477d-9764-5d3d6392534d,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,13,1.8710451,0.30080813,2.1006436,0.22727273,8
b9fc0984-12dc-4316-afc2-64705d830a22,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,13,1.8902869,0.30200538,2.1869438,0.23086125,9
759c0e72-2d85-4af5-b7c5-c93a09d4c24d,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,13,2.3260016,0.21849746,2.5587497,0.21291865,10
413c09da-d3fa-4114-b97d-7055a53efc76,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,14,1.900396,0.28225082,1.940358,0.29904306,1
7d6f79c3-714d-4aae-8ff2-7aa5deeaf94f,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,14,1.9151976,0.27596527,1.9485193,0.3014354,2
f3f45192-ce10-4a99-b438-cde279e47174,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,14,1.8776398,0.30380127,1.9883126,0.27751195,3
5dbfcfb9-c18a-4813-94b7-4ad54a9303f3,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,14,1.9660971,0.2609997,2.0215626,0.23205742,4
214230b7-735a-4126-a192-9902e5391026,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,14,1.9481806,0.28344807,2.025004,0.25358853,5
9125a4b4-91a2-477f-ac0b-cb0d8ff6d0fd,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,14,2.0281596,0.26758456,2.040204,0.24760765,6
